布局,分布,线程,存储,轮次,种子,键数,操作数,每秒操作,P50纳秒,P95纳秒,P99纳秒,读取操作数,读取P99纳秒,读取挂起数,写入操作数,写入P99纳秒,写入挂起数,RMW操作数,RMWP99纳秒,RMW挂起数,删除操作数,删除P99纳秒,删除挂起数,拒绝重试,成功,缺失,墓碑,窗口字节,预装日志跨度,业务后日志跨度,业务后驻留页字节,应用写入字节,预装累计读字节,预装累计写字节,业务后累计读字节,业务后累计写字节,持久化累计读字节,持久化累计写字节,恢复读字节,恢复写字节,写放大含预装检查点,预装RSS字节,业务后RSS字节,检查点后RSS字节,恢复后RSS字节,检查点纳秒,恢复纳秒,输入标识
原子u64,每线程热点,4,超内存,1,8241995736820088833,2048,16384,10199.567,459,1785666,2791958,4096,3973125,4096,4096,1000,0,4096,1250,0,4096,1417,0,0,12292,4092,0,65536,147812,148356,32768,81952,0,98520,67256320,131360,67420520,378472,378428,164200,4.618216,34308096,34242560,34242560,34242560,63104000,33248625,u64-hot-t4
原子u64,每线程热点,4,超内存,2,8241995736820088833,2048,16384,8910.279,542,1789166,2861584,4096,21091500,4096,4096,12750,0,4096,12000,0,4096,9708,0,0,12292,4092,0,65536,147812,148356,32768,81952,0,98520,67256320,131360,67420520,378472,378428,164200,4.618216,34308096,34242560,34242560,34242560,40061958,36257458,u64-hot-t4
原子u64,每线程热点,4,超内存,3,8241995736820088833,2048,16384,4772.626,458,2606916,21117750,4096,21706334,4096,4096,417,0,4096,542,0,4096,542,0,0,12292,4092,0,65536,147812,148356,32768,81952,0,98520,67256320,131360,67420520,378472,378428,164200,4.618216,34308096,34242560,34242560,34242560,34908375,26327833,u64-hot-t4
变长字节,均匀,1,纯内存,1,8241995736820088833,2048,16384,893975.460,708,1584,2916,4096,1083,0,4096,3584,0,4096,4125,0,4096,1292,0,0,13312,3072,0,67108864,715108,2398332,2408448,1683456,0,0,0,0,2413740,4884056,4884012,2413740,2.901208,43073536,46841856,46907392,45875200,397221500,456490875,bytes-uniform-t1
变长字节,均匀,1,纯内存,2,8241995736820088833,2048,16384,977850.061,708,1666,2458,4096,1083,0,4096,2875,0,4096,3625,0,4096,1250,0,0,13312,3072,0,67108864,715108,2398332,2408448,1683456,0,0,0,0,2413740,4884056,4884012,2413740,2.901208,53723136,54018048,54018048,52985856,906484208,336890833,bytes-uniform-t1
变长字节,均匀,1,纯内存,3,8241995736820088833,2048,16384,961909.240,708,1750,2708,4096,1333,0,4096,3416,0,4096,3542,0,4096,1042,0,0,13312,3072,0,67108864,715108,2398332,2408448,1683456,0,0,0,0,2413740,4884056,4884012,2413740,2.901208,58671104,61407232,61423616,60375040,415654417,685456917,bytes-uniform-t1
变长字节,均匀,1,超内存,1,8241995736820088833,2048,16384,487.673,674666,20719292,21242625,4096,21269625,3944,4096,1887792,85,4096,21238958,4096,4096,21464458,3184,0,13312,3072,0,65536,715108,3640316,32768,1683456,0,656800,184314500,3628820,187976160,7383544,7383500,3661660,4.385944,67043328,67026944,67026944,64929792,885783583,1108132542,bytes-uniform-t1
变长字节,均匀,1,超内存,2,8241995736820088833,2048,16384,758.433,637541,3411125,20941958,4096,21208791,3944,4096,479500,85,4096,21086125,4096,4096,5242000,3184,0,13312,3072,0,65536,715108,3640316,32768,1683456,0,656800,184298080,3628820,187959740,7383544,7383500,3661660,4.385944,66584576,66568192,66584576,66584576,613694208,948626208,bytes-uniform-t1
变长字节,均匀,1,超内存,3,8241995736820088833,2048,16384,726.552,621083,4241916,21061791,4096,21038750,3944,4096,544542,85,4096,21122500,4096,4096,21194083,3184,0,13312,3072,0,65536,715108,3640316,32768,1683456,0,656800,184298080,3628820,187959740,7383544,7383500,3661660,4.385944,70926336,69992448,69992448,69992448,589368667,876958667,bytes-uniform-t1
变长字节,均匀,4,纯内存,1,8241995736820088833,2048,16384,273984.703,3375,50625,141750,4096,69000,0,4096,106958,0,4096,220291,0,4096,176083,0,1738,13312,3072,0,67108864,712156,2377852,2392064,1683456,0,0,0,0,2397320,4851240,4851196,2397320,2.881715,71090176,71925760,71942144,70893568,1042412917,745021959,bytes-uniform-t4
