布局,分布,线程,轮次,操作数,每秒操作,P50纳秒,P95纳秒,P99纳秒,拒绝重试
变长32至512字节,单键热点,4,1,2000000,591226,875,30708,62084,2122635
变长32至512字节,单键热点,4,2,2000000,674261,1208,25459,54375,2983951
变长32至512字节,单键热点,4,3,2000000,633746,1084,27958,56709,2829699
