布局,分布,线程,轮次,操作数,每秒操作,P50纳秒,P95纳秒,P99纳秒,拒绝重试
变长32至512字节,单键热点,4,1,2000000,715702,1917,22292,52584,3667453
变长32至512字节,单键热点,4,2,2000000,662967,1125,26916,57292,2841882
变长32至512字节,单键热点,4,3,2000000,781248,1833,18917,44750,3462112
