布局,分布,线程,轮次,操作数,每秒操作,P50纳秒,P95纳秒,P99纳秒,拒绝重试
变长32至512字节,单键热点,4,1,200000,631897,708,29125,60417,196702
变长32至512字节,单键热点,4,2,200000,729603,750,25125,57084,239072
变长32至512字节,单键热点,4,3,200000,813087,2000,17625,36333,384148
