布局,分布,线程,存储,轮次,种子,键数,操作数,每秒操作,P50纳秒,P95纳秒,P99纳秒,读取操作数,读取P99纳秒,读取挂起数,写入操作数,写入P99纳秒,写入挂起数,RMW操作数,RMWP99纳秒,RMW挂起数,删除操作数,删除P99纳秒,删除挂起数,拒绝重试,成功,缺失,墓碑,窗口字节,预装日志跨度,业务后日志跨度,业务后驻留页字节,应用写入字节,预装累计读字节,预装累计写字节,业务后累计读字节,业务后累计写字节,持久化累计读字节,持久化累计写字节,恢复读字节,恢复写字节,写放大含预装检查点,预装RSS字节,业务后RSS字节,检查点后RSS字节,恢复后RSS字节,检查点纳秒,恢复纳秒,输入标识
原子u64,均匀,4,超内存,2,8241995736820088833,2048,16384,8144.631,708,1704584,6550958,4096,21466000,3646,4096,3542,1,4096,3333,3,4096,2291,3,3,13312,3072,0,65536,147812,418044,65536,90112,0,98520,59867320,361240,60294240,904680,904636,426920,10.039506,39534592,39501824,39501824,39501824,80588458,81273250,u64-uniform-t4
原子u64,均匀,4,超内存,3,8241995736820088833,2048,16384,4401.846,1959,1751209,10877458,4096,14620334,3660,4096,67667,0,4096,4372333,1652,4096,20959125,2011,90318,13312,3072,0,65536,147812,528124,32768,90112,0,98520,120243660,509020,120785520,1134896,1134852,541860,12.594283,40370176,40321024,40321024,40321024,104545167,80754333,u64-uniform-t4
原子u64,每线程热点,1,纯内存,1,8241995736820088833,2048,16384,2073530.342,417,500,542,4096,542,0,4096,458,0,4096,583,0,4096,584,0,0,12289,4095,0,67108864,147812,147876,163840,81928,0,0,0,0,164200,378400,378356,164200,4.618690,40337408,40321024,40321024,40321024,92013167,30489417,u64-hot-t1
原子u64,每线程热点,1,纯内存,2,8241995736820088833,2048,16384,2020180.349,458,500,583,4096,583,0,4096,458,0,4096,584,0,4096,542,0,0,12289,4095,0,67108864,147812,147876,163840,81928,0,0,0,0,164200,378400,378356,164200,4.618690,40402944,40386560,40386560,40386560,57170375,37214458,u64-hot-t1
原子u64,每线程热点,1,纯内存,3,8241995736820088833,2048,16384,1540223.678,458,1250,1333,4096,1375,0,4096,500,0,4096,584,0,4096,584,0,0,12289,4095,0,67108864,147812,147876,163840,81928,0,0,0,0,164200,378400,378356,164200,4.618690,43417600,43532288,43532288,43532288,70057584,33366333,u64-hot-t1
原子u64,每线程热点,1,超内存,1,8241995736820088833,2048,16384,2898.026,458,977583,2295125,4096,21072792,4096,4096,500,0,4096,583,0,4096,625,0,0,12289,4095,0,65536,147812,147948,32768,81928,0,98520,67256320,131360,67420520,378400,378356,164200,4.618690,43548672,43532288,43532288,43532288,46971458,29694709,u64-hot-t1
原子u64,每线程热点,1,超内存,2,8241995736820088833,2048,16384,2463.228,458,1004958,5413792,4096,21309625,4096,4096,583,0,4096,709,0,4096,1709,0,0,12289,4095,0,65536,147812,147948,32768,81928,0,98520,67256320,131360,67420520,378400,378356,164200,4.618690,43548672,43532288,43532288,43532288,65238000,34652000,u64-hot-t1
原子u64,每线程热点,1,超内存,3,8241995736820088833,2048,16384,1384.092,416,1464125,21054625,4096,21524917,4096,4096,375,0,4096,459,0,4096,458,0,0,12289,4095,0,65536,147812,147948,32768,81928,0,98520,67256320,131360,67420520,378400,378356,164200,4.618690,43565056,43548672,43548672,43548672,51940333,29271167,u64-hot-t1
原子u64,每线程热点,4,纯内存,1,8241995736820088833,2048,16384,1271876.880,1125,12750,23875,4096,25709,0,4096,23333,0,4096,24917,0,4096,22542,0,0,12292,4092,0,67108864,147812,148068,163840,81952,0,0,0,0,164200,378472,378428,164200,4.618216,44138496,44072960,44072960,44072960,39195750,28804000,u64-hot-t4
原子u64,每线程热点,4,纯内存,2,8241995736820088833,2048,16384,790358.514,1333,22209,47750,4096,56458,0,4096,37250,0,4096,38458,0,4096,33416,0,0,12292,4092,0,67108864,147812,148068,163840,81952,0,0,0,0,164200,378472,378428,164200,4.618216,44138496,44072960,44072960,44072960,66310792,92638291,u64-hot-t4
